road_point_id,lat,lon,road_name
R00000114,35.90496756248295,127.0191182381536,평동로
R00000115,35.52793549932112,127.15503924055756,모악로
R00000116,35.52769656202912,127.15514509852206,모악로
R00000117,35.907371007861435,127.54500039264909,안용로
R00000118,35.90634434102636,127.54676234617622,안용로
R00000119,35.90563183075162,127.54784762337704,안용로
R00000120,35.597783774760984,127.45080184857726,비행로
R00000121,35.596241824564295,127.44970413634074,비행로
R00000122,35.59469897339131,127.44905129572066,비행로
R00000123,35.791898770262335,127.4288854562268,진무로
R00000124,35.791940706644816,127.4291500088291,진무로
R00000125,35.46487486573206,127.10580299488366,구림로
R00000126,35.46658287699873,127.10510601467492,구림로
R00000127,35.468220364839475,127.10418678902666,구림로
R00000128,35.46899737801193,127.1039500991054,구림로
R00000129,35.72176224245409,126.74361148430911,용암로
R00000130,35.720716367811185,126.7437452115,용암로
R00000131,36.00811735907676,127.03284511637015,미륵사지로
R00000132,36.007949339114575,127.03348874346244,미륵사지로
R00000133,35.8151215888882,126.97977584414372,콩쥐팥쥐로
R00000134,35.815068476793535,126.97756424173691,콩쥐팥쥐로
R00000135,35.81507466200756,126.97657114408236,콩쥐팥쥐로
R00000140,35.40428007695224,126.67518581397842,고인돌대로
R00000141,35.40417908288877,126.6751325213215,고인돌대로
R00000145,35.95066335873104,126.80008649390751,번영로
R00000146,35.95011426032999,126.80093439024094,번영로
R00000155,35.6784120721846,127.38379213967784,임진로
R00000156,35.67846176347173,127.38384535139414,임진로
R00000157,35.77242269019019,126.81427288057532,해학로
R00000158,35.77291865321869,126.81419662891425,해학로
R00000163,35.83225615766217,127.17452429730668,동부대로
R00000164,35.83386677406112,127.17382256367937,동부대로
R00000165,35.780220380750485,126.62901303742572,계화로
R00000169,35.52794434830172,127.33785027436394,춘향로
R00000170,35.52804814537496,127.33788745771544,춘향로
R00000171,35.80280385562822,126.89292454099,동서로
R00000172,35.8025822070434,126.89244690128886,동서로
R00000182,35.78799434393311,126.8432385408136,월죽로
R00000183,35.787169701145686,126.8413040097604,월죽로
R00000184,35.782307281123494,127.01437108170464,선비로
R00000185,35.78155086378968,127.01236316814992,선비로
R00000186,35.780772973131604,127.01036855116158,선비로
R00000187,35.780515925003606,127.00991903938156,선비로
R00000191,35.908258928133215,127.77641840623556,구천동로
R00000192,35.908134449742505,127.77578144277122,구천동로
R00000193,35.84790800104915,127.04887657530143,호남로
R00000194,35.84940365941402,127.04822025487492,호남로
R00000195,35.64563032482529,126.83874924117016,황토현로
R00000196,35.64571611988428,126.83869941252938,황토현로
R00000197,35.58246100937049,126.83197772392606,충정로
R00000198,35.582538149919294,126.8316966958328,충정로
R00000202,35.726709559971354,126.73797129897086,번영로
R00000203,35.72649980831459,126.73731121104308,번영로
R00000204,35.74046508536772,127.34775464060615,관마로
R00000205,35.74052015090993,127.34786952456308,관마로
R00000206,35.77183235802419,127.0915639055192,호남로
R00000207,35.77168326117733,127.0917523384075,호남로
R00000210,36.08650752527077,127.02191344296602,진북로
R00000211,36.0852150258072,127.02345745438176,진북로
R00000212,36.0846227286868,127.02404188672328,진북로
R00000215,35.32027247348948,127.31702893610448,노송로
R00000216,35.32029629658565,127.31715999897555,노송로
R00000220,35.845049676978114,126.91294767726214,하공로
R00000221,35.84546707945208,126.913297711523,하공로
R00000222,36.099085621771,127.26892146065124,운주로
R00000223,36.09931756483662,127.26879389001284,운주로
R00000224,35.3890277247179,127.4615423558442,정령치로
R00000225,35.38961171556173,127.46080583263556,정령치로
R00000226,36.05445517944527,127.09867337884056,태성길
R00000227,36.054962207671466,127.09657814227704,태성길
R00000228,36.05497815536771,127.09526180597052,태성길
R00000235,35.91900742487971,126.527056600823,새만금로
R00000236,35.92071859607757,126.52775274313666,새만금로
R00000237,35.92242321565553,126.52847270015134,새만금로
R00000238,35.92305950131303,126.5287377183005,새만금로
R00000239,35.54329976199739,127.32971640874324,충효로
R00000240,35.5433128782925,127.3298278535202,충효로
R00000247,35.88776166789225,127.05785723765554,호남고속도로
R00000248,35.88595984355904,127.05785488784444,호남고속도로
R00000249,35.88417350608322,127.05757548403425,호남고속도로
R00000250,35.88242976922152,127.05701850642832,호남고속도로
R00000251,35.882380937541136,127.0569997446095,호남고속도로
R00000254,35.63111183606188,127.50991820507724,장수로
R00000255,35.62975327288592,127.50848441931218,장수로
R00000256,35.62845945309495,127.50762063348824,장수로
R00000259,36.08066489540267,126.88802200337808,송천로
R00000260,36.08187003286657,126.8863709180514,송천로
R00000261,36.08264334010775,126.88532024377083,송천로
R00000268,35.50055192218852,127.00773193186672,쌍계로
R00000269,35.50049967636592,127.007795891233,쌍계로
R00000270,35.395922052757115,127.32141425252892,주송길
R00000271,35.395814835921044,127.32143165723345,주송길
R00000272,36.06406729929754,127.0810869527606,호남로
R00000273,36.06377140746347,127.08069507833086,호남로
R00000278,35.96545928324506,127.10410161829692,호남고속도로
R00000279,35.9636737850054,127.10379831007236,호남고속도로
R00000280,35.96189092440981,127.1034723568616,호남고속도로
R00000281,35.96012534853906,127.10304046866044,호남고속도로
R00000282,35.958439686194176,127.10226154579097,호남고속도로
R00000283,35.957582963551374,127.10173588748896,호남고속도로
R00000284,36.1282581931173,127.02365224351628,진북로
R00000285,36.12650385044977,127.02324046933904,진북로
R00000286,36.12482854481906,127.02242514495666,진북로
R00000287,36.12408953067451,127.02216607681748,진북로
R00000290,35.74244590281899,127.35062863100195,관마로
R00000291,35.74249643927473,127.3507402642642,관마로
R00000294,35.78507736207051,126.84620834138536,아리랑로
R00000295,35.783376842310595,126.84693518794288,아리랑로
R00000296,35.7818833307649,126.8473176615953,아리랑로
R00000297,35.414924265608455,127.35866884592872,서부로
R00000298,35.41665518616846,127.3592703819322,서부로
R00000299,35.418396824404084,127.35980152433268,서부로
R00000300,35.41851397131974,127.35981837729446,서부로
R00000309,35.7700736632291,126.81675787047756,해학로
R00000310,35.769824487655264,126.81689770681145,해학로
R00000315,35.772080756297164,127.21554939587833,상관소양로
R00000316,35.773785268894045,127.21626866417326,상관소양로
R00000317,35.77471227907273,127.21666248239306,상관소양로
R00000322,36.00343253032826,126.77539058517806,오성로
R00000323,36.001632027213745,126.77548479717082,오성로
R00000324,35.99983209051562,126.77546508465224,오성로
R00000325,35.99956637893978,126.775433883769,오성로
R00000326,36.02091958591584,127.24249343508669,대둔산로
R00000327,36.02091180432602,127.24365862130529,대둔산로
R00000328,35.68121417105985,127.15800793798437,불재로
R00000329,35.68150367937595,127.15747751746586,불재로
R00000334,35.61699373266335,127.29110941458778,호국로
R00000335,35.616925489340055,127.2910065879753,호국로
R00000345,35.91601673104954,127.58912838532548,부남로
R00000346,35.9147996200589,127.5906839282615,부남로
R00000347,35.91424893052939,127.59096481387208,부남로
R00000350,35.52451339423591,127.33786959126203,춘향로
R00000351,35.52278297899837,127.33848725876042,춘향로
R00000352,35.52119663400037,127.33906536556012,춘향로
R00000355,35.97906170136212,127.05362794430498,호남로
R00000356,35.97919354881321,127.05376191124073,호남로
R00000359,35.46632216795872,126.94121439884964,백방로
R00000360,35.466405861994865,126.941316049348,백방로
R00000364,35.877212487476605,127.03715184246256,번영로
R00000365,35.87722350658496,127.0372133053164,번영로
R00000366,35.49117199282352,126.95415076902574,순정로
R00000367,35.49283573716769,126.95333548421836,순정로
R00000368,35.49333803790261,126.95301623704886,순정로
R00000371,35.98321142151252,126.81645834804722,군익로
R00000372,35.9831898864375,126.81631785630404,군익로
R00000378,35.433423776396104,126.93961934258212,가인로
R00000379,35.433614603513035,126.94073247527548,가인로
R00000380,35.85343529362377,126.81783937309626,두릉길
R00000381,35.85328806589618,126.81884825140564,두릉길
R00000382,35.41976004015373,127.4174281478273,산업로
R00000383,35.42153323008048,127.41782433431386,산업로
R00000384,35.42330687047529,127.41821748275284,산업로
R00000385,35.42344596786902,127.41824794213322,산업로
R00000388,36.06033763146461,126.8791782091445,칠목재로
R00000389,36.060862030543454,126.87912370231145,칠목재로
R00000390,36.106626280484114,126.88572318185923,백제로
R00000391,36.10658379044644,126.8857910679048,백제로
R00000392,35.365847764276246,127.4387820816598,산업로
R00000393,35.36763601249438,127.43905944060737,산업로
R00000394,35.36855616242292,127.43920216171618,산업로
R00000395,36.098393511711706,127.05072808499509,여강로
R00000396,36.09930449767996,127.05036655421644,여강로
R00000399,35.40919168332515,127.39933101900334,원천로
R00000400,35.40924063509664,127.39832487718884,원천로
R00000403,35.990913251819435,126.71053210449448,해망로
R00000404,35.99110508841681,126.71013716336655,해망로
R00000405,35.867557993590694,127.60549312488403,노루재로
R00000406,35.86765252805634,127.60535549550475,노루재로
R00000412,35.942140364637325,127.36229213423816,동상주천로
R00000413,35.942561626054975,127.36444728237196,동상주천로
R00000414,35.94328050997054,127.36643653679684,동상주천로
R00000415,35.94346207399523,127.3666481102427,동상주천로
R00000416,35.73042113915776,127.23674071348488,순천완주고속도로
R00000417,35.72866570585361,127.23724111156756,순천완주고속도로
R00000418,35.72692258711536,127.23779759374708,순천완주고속도로
R00000419,35.72536412754886,127.23824427984218,순천완주고속도로
R00000420,35.62800071366052,127.11768597529772,국사봉로
R00000421,35.626753196261745,127.11630292770428,국사봉로
R00000422,35.625053610169175,127.11637698591778,국사봉로
R00000423,35.62461068033404,127.1157798961464,국사봉로
R00000424,35.94840809388189,126.82212986038056,수림로
R00000425,35.94841951811715,126.82208502910883,수림로
R00000426,35.824913561875505,126.94512207087872,용지로
R00000427,35.82669037662965,126.9447914008534,용지로
R00000441,35.40489665896295,127.3602028276322,남문로
R00000442,35.40484440352311,127.3602686598532,남문로
R00000448,35.820944008089015,127.01039537584084,콩쥐팥쥐로
R00000449,35.82067339134223,127.00821671531271,콩쥐팥쥐로
R00000450,35.82047974666916,127.00714842946672,콩쥐팥쥐로
R00000451,35.406257280207264,127.38929884338287,소리길
R00000452,35.4063299875741,127.38939682442157,소리길
R00000455,35.381425279402464,127.43418792286604,쑥고개로
R00000456,35.37967888549108,127.4336496771566,쑥고개로
R00000457,35.37862815686579,127.43338927393042,쑥고개로
R00000458,35.998098303003744,127.43367809341515,동상주천로
R00000459,35.99657876141902,127.43466404047064,동상주천로
R00000460,35.99564375940935,127.43583444114952,동상주천로
R00000461,35.995141970990886,127.0580271823452,고도길
R00000462,35.99548016439033,127.0586878438995,고도길
R00000463,35.92659891658457,126.91538404480325,무왕로
R00000464,35.926490188157544,126.91533112734338,무왕로
R00000465,35.80864440599563,126.91600507145168,콩쥐팥쥐로
R00000466,35.80834321005639,126.9152346147974,콩쥐팥쥐로
R00000471,35.47421971200976,126.71713964721312,왕림로
R00000472,35.47433995756915,126.7171504462024,왕림로
R00000475,35.44403067974925,127.24483333791366,충효로
R00000476,35.444056427418104,127.2446017071978,충효로
R00000480,35.40500441308409,127.36019165425718,남문로
R00000481,35.40499367017776,127.359993557193,남문로
R00000482,35.61647536330875,126.75233044047675,영주로
R00000483,35.6161512252386,126.7545000478439,영주로
R00000484,35.616126105580214,126.75553030754838,영주로
R00000492,35.94795997039847,126.94517604052712,선화로
R00000493,35.94773431298632,126.94603916856995,선화로
R00000494,35.50532287041132,126.64634626976616,운곡로
R00000495,35.5052887503604,126.64647856108527,운곡로
R00000496,35.821750319484885,127.0846723716996,콩쥐팥쥐로
R00000497,35.82159563321283,127.08527046835748,콩쥐팥쥐로
R00000501,35.40853060765263,127.37643206316189,의총로
R00000502,35.407991957205226,127.37639969095744,의총로
R00000511,36.12492274193939,126.89570782770014,강변로
R00000512,36.12483897486819,126.89558935907206,강변로
R00000513,35.35968351559583,127.17594895302184,금탄로
R00000514,35.35930746542304,127.17629291179377,금탄로
R00000518,35.97021726963664,127.51617743303612,안용로
R00000519,35.969013552005784,127.51678186622148,안용로
R00000528,35.66448980330515,126.94510604372152,일반국도30호선
R00000529,35.66297039530152,126.94629451430544,일반국도30호선
R00000530,35.661636620505085,126.94736025726648,일반국도30호선
R00000531,35.33449767340469,127.1343962200516,금풍로
R00000532,35.33397042590444,127.13387536399937,금풍로
R00000533,35.489646713413514,127.25707438370642,임삼로
R00000534,35.48995405808056,127.25490651635408,임삼로
R00000535,35.48998400283995,127.2547023626119,임삼로
R00000539,35.389127701205425,127.36947487038982,노송로
R00000540,35.389052335889964,127.36940644434846,노송로
R00000541,35.62884098600699,127.05395088083588,산외로
R00000542,35.627673797168114,127.0522695971911,산외로
R00000543,35.626474896708324,127.05062115556544,산외로
R00000544,35.62612321307461,127.0500634251559,산외로
R00000545,35.67248619523233,126.85317428815566,말목장터로
R00000546,35.672043897494255,126.8510363536142,말목장터로
R00000547,35.671734097706626,126.8494143183161,말목장터로
R00000553,35.855570621173804,127.32819661962152,전진로
R00000554,35.85711550705449,127.32706826977552,전진로
R00000555,35.85762187496615,127.32503088323912,전진로
R00000556,35.85754702216428,127.32469460479192,전진로
R00000557,35.469606587608965,127.14884220771116,모악로
R00000558,35.46790584955149,127.14813136641844,모악로
R00000559,35.466113205275704,127.14802454921302,모악로
R00000560,35.465730785776174,127.14806380028412,모악로
R00000563,35.937903832695305,127.6579503057209,진무로
R00000564,35.936101548835275,127.65797634644746,진무로
R00000565,35.93431371512217,127.6580072556102,진무로
R00000566,35.73315090847287,127.53183899981283,장천로
R00000567,35.73366080016217,127.5320347879864,장천로
R00000568,35.90461445661654,127.5910462501104,노루재로
R00000569,35.904767342955715,127.59101913789134,노루재로
R00000574,35.73148612475509,127.5313843819254,장천로
R00000575,35.73315090847287,127.53183899981283,장천로
R00000576,35.884714522064264,126.9275572764895,새만금북로
R00000577,35.884717208056415,126.92701328244144,새만금북로
R00000578,35.846916640215014,127.65664549623376,무주로
R00000579,35.84554270052216,127.65523580710529,무주로
R00000580,35.84481474451883,127.65415261633112,무주로
R00000589,35.386183162033284,126.59285109941366,칠거리로
R00000590,35.38792599195675,126.59260203475571,칠거리로
R00000598,35.98173340529006,127.20866655972678,완주로
R00000599,35.981793235819616,127.20878141263456,완주로
R00000603,35.8886998502274,127.15208211260784,새만금북로
R00000604,35.88787357850295,127.15405058720886,새만금북로
R00000605,35.88764107722778,127.1546163758864,새만금북로
R00000606,35.691123917891815,126.54326927689276,변산바다로
R00000607,35.68986956433103,126.54168781748604,변산바다로
R00000608,35.68875621651969,126.54065071207071,변산바다로
R00000609,35.94128782454911,126.81707810544268,만경로
R00000610,35.94138419003676,126.8169577889657,만경로
R00000613,35.96760454176875,126.73334772280948,번영로
R00000614,35.966784127494975,126.7343187031004,번영로
R00000615,35.344829992853285,126.6271199894296,고인돌대로
R00000616,35.3457721403277,126.62899557456734,고인돌대로
R00000617,35.346754162602515,126.63083880186872,고인돌대로
R00000618,35.346807592721554,126.63092302099082,고인돌대로
R00000621,35.35266836962213,126.56440305591276,공음대산로
R00000622,35.352635515177575,126.56466402907904,공음대산로
R00000623,35.951114329397576,126.93406988972144,선화로
R00000624,35.95139341740111,126.93341698703072,선화로
R00000625,35.99068269395426,126.78371179695944,동군산로
R00000626,35.990592315389975,126.78369150558926,동군산로
R00000627,35.84230308016198,126.9100667045016,하공로
R00000628,35.84301894421925,126.91072363508094,하공로
R00000631,35.746958255110044,127.53839601038328,진장로
R00000632,35.745195803654326,127.53828435064638,진장로
R00000633,35.74451483568278,127.53803773631527,진장로
R00000644,35.50555798697106,126.75352202590167,왕림로
R00000645,35.50564057490664,126.7536937265581,왕림로
R00000648,36.03972667261582,127.2090772065242,신구로
R00000649,36.03832126731385,127.20769324773882,신구로
R00000650,36.03722652712623,127.20669121607196,신구로
R00000651,35.50846474217868,126.598906491711,선운대로
R00000652,35.508214808719735,126.60013955054433,선운대로
R00000653,35.971816475443006,126.72842357914716,번영로
R00000654,35.97155707216381,126.72873366539322,번영로
R00000655,35.43543992401272,126.69237726792092,고인돌대로
R00000656,35.43533184248462,126.69237146778896,고인돌대로
R00000666,35.81411303872408,126.48105938632445,새만금로
R00000667,35.81325232384742,126.4819023911417,새만금로
R00000668,36.09777628945989,127.0509730552942,여강로
R00000669,36.098393511711706,127.05072808499509,여강로
R00000672,35.93514311778911,127.67300542242474,무주로
R00000673,35.936551340551894,127.67162746266584,무주로
R00000674,35.937621942119804,127.67003207356773,무주로
R00000679,35.79345174404282,126.8590083564673,월죽로
R00000680,35.79370153382675,126.8595826798768,월죽로
R00000685,36.11566163406807,127.03799365216562,여강로
R00000686,36.11627877799029,127.03591100270538,여강로
R00000687,36.11648618691701,127.03512361762134,여강로
R00000688,35.368506006464884,127.14820311032216,대동로
R00000689,35.37015089634882,127.14907304983362,대동로
R00000690,35.371565937454044,127.1493027428286,대동로
R00000691,35.77604469019345,127.01192998880067,풍요로
R00000692,35.77594420473313,127.01197908305706,풍요로
R00000693,35.8238304648946,127.48280008406228,진성로
R00000694,35.823790803956584,127.48267189167557,진성로
R00000695,35.58615667939064,126.51217439103937,변산로
R00000696,35.58572256162235,126.51030880114487,변산로
R00000697,35.58525536008478,126.50901029972174,변산로
R00000698,35.65074008833943,126.70611220009376,선돌로
R00000699,35.64993381961884,126.7061126614172,선돌로
R00000700,35.42726603416973,127.4029272647454,충정로
R00000701,35.42788897028849,127.4043106709226,충정로
R00000702,35.81905374213005,126.94481057583216,콩쥐팥쥐로
R00000703,35.81908776381946,126.94493902019512,콩쥐팥쥐로
R00000708,35.63095647576327,126.90576993790629,정읍대로
R00000709,35.62983449381137,126.90404184963744,정읍대로
R00000710,35.62872699190044,126.90229995102722,정읍대로
R00000711,35.628502837089364,126.90194106377514,정읍대로
R00000715,36.072747609192206,127.03119263632652,진북로
R00000716,36.07263303405875,127.03122479634928,진북로
R00000721,35.33369116376846,127.28680755041154,금지순환길
R00000722,35.33378398718531,127.2868977379457,금지순환길
R00000723,35.50755122877077,126.83700354315424,첨단과학로
R00000724,35.507626459713634,126.83712819002844,첨단과학로
R00000727,35.72683519212203,126.7387778347778,번영로
R00000728,35.72710441916097,126.73963385383112,번영로
R00000733,35.44117528818598,126.63628345093858,동서대로
R00000734,35.44122576582756,126.63848531096468,동서대로
R00000735,35.441248759307754,126.6394888799986,동서대로
R00000743,35.62706583650164,126.51353437772462,참뽕로
R00000744,35.62559660903839,126.51415981752424,참뽕로
R00000745,35.65541696581554,126.91454802356184,호남고속도로
R00000746,35.655189096363706,126.91426763559156,호남고속도로
R00000747,35.39653980585682,127.09063683824807,강천로
R00000748,35.39645870809241,127.09072532200106,강천로
R00000749,35.50209521864575,127.18724687863946,강동로
R00000750,35.500301624788534,127.18708595470576,강동로
R00000751,35.49960646497457,127.1870979044685,강동로
R00000752,35.43249686463927,127.41241124995013,충정로
R00000753,35.43180295714922,127.41037850589292,충정로
R00000754,35.43158462332934,127.40973894327354,충정로
R00000755,35.43065840112467,127.1191627703806,구인로
R00000756,35.4310505006519,127.11890212571426,구인로
R00000757,35.709255595578774,126.76386814640226,부평로
R00000758,35.7087948891645,126.76600482258446,부평로
R00000759,35.708768042826,126.766129039477,부평로
R00000760,35.96932085800689,127.1824928507905,천호로
R00000761,35.969305671197745,127.18236111887728,천호로
R00000762,36.0626882714333,127.02829969313784,진북로
R00000763,36.061248072866015,127.02744009148724,진북로
R00000769,35.77511052381787,127.43072496627909,익산포항고속도로
R00000770,35.774620215024235,127.43285343916754,익산포항고속도로
R00000771,35.7741298687024,127.434981885558,익산포항고속도로
R00000772,35.773824339253856,127.43630807632351,익산포항고속도로
R00000773,35.97778979118562,126.72420667479852,해망로
R00000774,35.977897905804355,126.72420314458238,해망로
R00000786,35.621794471579214,126.89120058212592,정읍대로
R00000787,35.62127400638429,126.8903673810165,정읍대로
R00000788,35.826633425147826,127.03569324335876,이서남로
R00000789,35.82708097162787,127.03572439905749,이서남로
R00000790,35.43385561685118,126.71672340189852,동서대로
R00000791,35.43407514713978,126.71644420309026,동서대로
R00000792,35.638732480336415,127.46288962032044,백장로
R00000793,35.63952062016283,127.46454516447793,백장로
R00000794,35.63971053107215,127.46641297930266,백장로
R00000795,35.63915988741233,127.46713906957298,백장로
R00000796,35.76910348290636,126.81744507113984,월죽로
R00000797,35.76905487882435,126.81733747900476,월죽로
R00000798,35.523240500647226,127.13811058650764,옥정호로
R00000799,35.52304951415821,127.13592716952952,옥정호로
R00000800,35.522782295736754,127.13375280652936,옥정호로
R00000801,35.52277903482874,127.1337099848016,옥정호로
R00000806,36.03376822712519,127.20064249464404,화산남로
R00000807,36.033336419847664,127.20064169779356,화산남로
R00000811,36.07897400518503,127.05784301441916,여강로
R00000812,36.077490465628834,127.05838583472745,여강로
R00000813,35.499610340813284,126.62611326750194,선운대로
R00000814,35.49964195077018,126.6245362212618,선운대로
R00000817,35.69395759530377,127.39857626894938,백운동로
R00000818,35.69227515836913,127.39934436894924,백운동로
R00000819,35.69116340276449,127.39990862821716,백운동로
R00000822,35.58668889407599,127.38733416383246,산성로
R00000823,35.58666077304563,127.38688122862308,산성로
R00000836,35.68379064931917,127.26305879061474,춘향로
R00000837,35.68236846151048,127.2644159587922,춘향로
R00000838,35.681045641931114,127.26538216757956,춘향로
R00000839,35.92575378860433,126.70596617791324,상평로
R00000840,35.92575975167697,126.70583191394934,상평로
R00000841,35.67359130798209,127.16141607526968,불재로
R00000842,35.673806711766936,127.1612529392655,불재로
R00000843,35.51277075647676,126.66408500460048,복분자로
R00000844,35.51297723442738,126.66537814993904,복분자로
R00000847,35.38965451426389,126.62022308043136,서해안고속도로
R00000848,35.39044340957496,126.62126730854963,서해안고속도로
R00000856,35.52807061441606,126.84701676362664,정읍사로
R00000857,35.52797812865391,126.84700482233542,정읍사로
R00000863,35.40296066632287,127.25371245150676,섬진로
R00000864,35.4045645680475,127.25469501690496,섬진로
R00000865,35.405163738674254,127.25499338922968,섬진로
R00000872,35.82290845921101,127.00022213335254,새만금포항고속도로
R00000873,35.82260419959886,127.00225261901416,새만금포항고속도로
R00000876,35.99716561449318,126.81842620582404,왕골로
R00000877,35.99584247242758,126.81811873016468,왕골로
R00000878,35.38072867807695,127.13822535709076,담순로
R00000879,35.38074116873833,127.13809005660475,담순로
R00000880,35.62799788432538,127.30405535215613,-
R00000881,35.62791034432781,127.30186597229154,-
R00000882,35.62791280767387,127.30056560610583,-
R00000883,35.612201923292965,126.71928682424408,영주로
R00000884,35.61255151651665,126.72054631600464,영주로
R00000885,35.682281446347794,126.8888008123123,정신로
R00000886,35.68156526465988,126.88885733998993,정신로
R00000887,35.81820332100741,126.99783210868,콩쥐팥쥐로
R00000888,35.81819332857333,126.99796432747443,콩쥐팥쥐로
R00000905,35.813692585928635,127.10611063210064,서원로
R00000906,35.813692611705235,127.10590140198212,서원로
R00000907,35.951116849090404,126.74798155709556,옥산로
R00000908,35.95122629148107,126.74799526930384,옥산로
R00000909,35.317265139306606,127.25041077034848,청계동로
R00000910,35.31557245645876,127.25115385567112,청계동로
R00000911,35.314089020090755,127.25239008125595,청계동로
R00000912,35.313982738579575,127.25250665633266,청계동로
R00000913,36.06421371128304,126.87722755420072,강변로
R00000914,36.06541175310868,126.87791568241914,강변로
R00000915,35.61588710851437,126.88448074605574,정읍대로
R00000916,35.61747370028579,126.88551822509102,정읍대로
R00000917,35.6188580655186,126.88692438317464,정읍대로
R00000918,35.61889310296274,126.88696766161377,정읍대로
R00000919,35.43869274146673,126.6665824537068,서해안고속도로
R00000920,35.43954539475548,126.6646422884363,서해안고속도로
R00000921,35.440646077779284,126.66303144059026,서해안고속도로
R00000922,35.44066563558531,126.66412649841594,서해안고속도로
R00000923,35.438967370996565,126.66338794205576,서해안고속도로
R00000924,35.437378719429,126.662696288821,서해안고속도로
R00000925,35.81833276218671,126.95235128844575,콩쥐팥쥐로
R00000926,35.81798177548581,126.95315152320076,콩쥐팥쥐로
R00000935,35.61163614595786,126.86825457942894,정신로
R00000936,35.609833750996366,126.8682863197641,정신로
R00000937,35.60972717926107,126.86828819687436,정신로
R00000938,36.08454250215121,126.88432933322945,강변로
R00000939,36.083471636107895,126.88438606879323,강변로
R00000940,35.78268515633338,126.9178489877326,봉남로
R00000941,35.78361979612009,126.91595856846668,봉남로
R00000942,35.784508802399806,126.91418208519936,봉남로
R00000943,35.80686072935092,127.05363379426844,호남로
R00000944,35.80851181175547,127.0527459738606,호남로
R00000945,35.81016050036348,127.05185150386924,호남로
R00000946,35.81180926601604,127.05095718110162,호남로
R00000947,35.813490749471455,127.0501629992892,호남로
R00000948,35.81496302938363,127.04965263348876,호남로
R00000949,35.89547784953382,127.15271695894504,익산포항고속도로
R00000950,35.896952387674695,127.15162849450044,익산포항고속도로
R00000951,35.94505976010829,126.95666449989878,선화로
R00000952,35.94515048642041,126.95631747914082,선화로
R00000956,35.77214011215338,126.84758718504882,아리랑로
R00000957,35.773939736395604,126.84771276100923,아리랑로
R00000958,35.77508400122123,126.84779260954134,아리랑로
R00000961,35.99358270166035,126.85969268391776,동군산로
R00000962,35.99293413997062,126.8590843107734,동군산로
R00000963,35.43339138707531,126.59620073631748,녹두로
R00000964,35.433377848942726,126.59606407058314,녹두로
R00000971,35.64795454864883,126.77891144103982,일반국도29호선
R00000972,35.64757814941006,126.77889077004228,일반국도29호선
R00000973,35.97697984159922,127.55578532231246,부남로
R00000974,35.97773590542956,127.55592740001288,부남로
R00000979,35.79963148131206,126.86990562692058,벽성로
R00000980,35.80109250424724,126.87085836970564,벽성로
